frame,kp_idx,kp_name,x,y,conf
3,9,left_wrist,81.566162109375,89.66618537902832,0.9548380374908447
3,10,right_wrist,77.43288993835449,89.65288162231445,0.9535502195358276
3,11,left_hip,80.02546310424805,82.62406349182129,0.9997053146362305
3,12,right_hip,71.26293182373047,82.57370948791504,0.9996103048324585
3,13,left_knee,84.76802825927734,102.4301815032959,0.9890557527542114
3,14,right_knee,67.21108913421631,102.06802368164062,0.9931356906890869
3,15,left_ankle,87.46418952941895,120.7689094543457,0.9883199334144592
3,16,right_ankle,63.40536117553711,120.49888610839844,0.9924494028091431
4,0,nose,74.6152114868164,59.24556255340576,0.9999240636825562
4,1,left_eye,76.19887351989746,57.10908889770508,0.9997944235801697
4,2,right_eye,72.79926300048828,56.94987773895264,0.9997742772102356
4,3,left_ear,78.07717800140381,56.7255973815918,0.9994402527809143
4,4,right_ear,71.68766021728516,56.86129570007324,0.9994108080863953
4,5,left_shoulder,84.57857131958008,63.0649471282959,0.9999552369117737
4,6,right_shoulder,68.36190700531006,64.503173828125,0.999943196773529
4,7,left_elbow,82.79411315917969,77.30807304382324,0.9707546234130859
4,8,right_elbow,72.5054931640625,78.04290771484375,0.9564673900604248
4,9,left_wrist,81.49601936340332,89.19893264770508,0.9537290930747986
4,10,right_wrist,77.42637634277344,89.52591896057129,0.9535976648330688
4,11,left_hip,79.81829643249512,82.58111000061035,0.999711811542511
4,12,right_hip,71.10485076904297,82.47343063354492,0.9996181130409241
4,13,left_knee,84.75714683532715,101.87470436096191,0.9891632795333862
4,14,right_knee,67.20963478088379,101.80000305175781,0.9932386875152588
4,15,left_ankle,87.46407508850098,120.78561782836914,0.988419771194458
4,16,right_ankle,63.408265113830566,120.33963203430176,0.9925920963287354
5,0,nose,74.60564613342285,59.4448184967041,0.9999246597290039
5,1,left_eye,76.14075660705566,57.16684818267822,0.9997963905334473
5,2,right_eye,72.80007362365723,57.09601402282715,0.9997740387916565
5,3,left_ear,78.0379581451416,56.848087310791016,0.9994533061981201
5,4,right_ear,71.693434715271,56.97749614715576,0.999416172504425
5,5,left_shoulder,84.48949813842773,63.07263374328613,0.9999562501907349
5,6,right_shoulder,68.35989475250244,64.50199127197266,0.9999426603317261
5,7,left_elbow,82.72553443908691,77.30673313140869,0.970175564289093
5,8,right_elbow,72.51242160797119,78.02526950836182,0.9572376012802124
5,9,left_wrist,81.43339157104492,89.25102233886719,0.9533436298370361
5,10,right_wrist,77.42339134216309,89.52695846557617,0.9546585083007812
5,11,left_hip,79.65212345123291,82.47076034545898,0.999719500541687
5,12,right_hip,71.02662086486816,82.37272262573242,0.9996265172958374
5,13,left_knee,84.6922492980957,101.56915664672852,0.9891030788421631
5,14,right_knee,67.20681190490723,101.79248809814453,0.9933099150657654
5,15,left_ankle,87.41293907165527,120.58435440063477,0.9882868528366089
5,16,right_ankle,63.41066837310791,120.29314041137695,0.9926748871803284
6,0,nose,74.60578918457031,59.49023723602295,0.9999266266822815
6,1,left_eye,76.11929416656494,57.17466354370117,0.9998007416725159
6,2,right_eye,72.80661582946777,57.16054439544678,0.9997772574424744
6,3,left_ear,78.01825523376465,56.87591075897217,0.9994720816612244
6,4,right_ear,71.70268058776855,57.06489562988281,0.9994298815727234
6,5,left_shoulder,84.45484161376953,63.074398040771484,0.9999577403068542
6,6,right_shoulder,68.37268829345703,64.4940710067749,0.999943196773529
6,7,left_elbow,82.71974563598633,77.29453086853027,0.9700785875320435
6,8,right_elbow,72.5493860244751,77.9818344116211,0.9585676789283752
6,9,left_wrist,81.39593124389648,89.30414199829102,0.953581690788269
6,10,right_wrist,77.45916843414307,89.52227592468262,0.9562411904335022
6,11,left_hip,79.55424308776855,82.34189987182617,0.9997302293777466
6,12,right_hip,70.98012447357178,82.27962493896484,0.9996387362480164
6,13,left_knee,84.64098930358887,101.28351211547852,0.989145040512085
6,14,right_knee,67.21093654632568,101.76639556884766,0.9934695363044739
6,15,left_ankle,87.38492012023926,120.39051055908203,0.9883377552032471
6,16,right_ankle,63.41194152832031,120.24724960327148,0.9928609132766724
7,0,nose,74.52850341796875,59.05280113220215,0.999929666519165
7,1,left_eye,75.92905521392822,56.894025802612305,0.9998083710670471
7,2,right_eye,72.77873992919922,56.99683666229248,0.9997845888137817
7,3,left_ear,77.8882360458374,56.530442237854004,0.999497652053833
7,4,right_ear,71.6922664642334,57.02965259552002,0.9994512796401978
7,5,left_shoulder,84.43685531616211,63.07215213775635,0.9999591112136841
7,6,right_shoulder,68.37505340576172,64.45618629455566,0.9999434947967529
7,7,left_elbow,82.66599655151367,77.28459358215332,0.9702272415161133
7,8,right_elbow,72.5644063949585,77.91338443756104,0.9598904848098755
7,9,left_wrist,81.25402450561523,89.1569995880127,0.9540489912033081
7,10,right_wrist,77.45555877685547,89.31106567382812,0.9578328728675842
7,11,left_hip,79.46366310119629,82.26179122924805,0.9997418522834778
7,12,right_hip,70.9148120880127,82.23957061767578,0.9996535181999207
7,13,left_knee,84.63841438293457,101.13603591918945,0.9891042113304138
7,14,right_knee,67.20877647399902,101.76706314086914,0.9935945868492126
7,15,left_ankle,87.29022026062012,120.25984764099121,0.9882938265800476
7,16,right_ankle,63.411617279052734,120.39671897888184,0.9930294752120972
8,0,nose,74.50469017028809,59.06247138977051,0.9999317526817322
8,1,left_eye,75.85833549499512,56.85384273529053,0.999813437461853
8,2,right_eye,72.77210235595703,56.95513725280762,0.9997890591621399
8,3,left_ear,77.87994384765625,56.46162986755371,0.9995167255401611
8,4,right_ear,71.6923999786377,57.017903327941895,0.9994655847549438
8,5,left_shoulder,84.42818641662598,63.070268630981445,0.9999603033065796
8,6,right_shoulder,68.38300228118896,64.45601463317871,0.9999434351921082
8,7,left_elbow,82.66183853149414,77.27948665618896,0.97040194272995
8,8,right_elbow,72.57914543151855,77.9165267944336,0.9608536958694458
8,9,left_wrist,81.11276626586914,89.0987491607666,0.9543642997741699
8,10,right_wrist,77.45684623718262,89.31417465209961,0.9589900374412537
8,11,left_hip,79.44235324859619,82.23688125610352,0.9997506737709045
8,12,right_hip,70.87853908538818,82.21830368041992,0.999663770198822
8,13,left_knee,84.63838577270508,101.0983943939209,0.9891000390052795
8,14,right_knee,67.20696926116943,101.76612854003906,0.9937021136283875
8,15,left_ankle,87.23869323730469,120.26105880737305,0.9882902503013611
8,16,right_ankle,63.41242790222168,120.39557456970215,0.9931683540344238
9,0,nose,74.49482917785645,58.711252212524414,0.9999347925186157
9,1,left_eye,75.83543300628662,56.65855884552002,0.999821126461029
9,2,right_eye,72.77224540710449,56.80739879608154,0.9997966289520264
9,3,left_ear,77.85796165466309,56.35974407196045,0.9995401501655579
9,4,right_ear,71.69241905212402,56.98631763458252,0.9994868636131287
9,5,left_shoulder,84.36126708984375,63.05714130401611,0.999961793422699
9,6,right_shoulder,68.38364601135254,64.44625854492188,0.9999440908432007
9,7,left_elbow,82.66219139099121,77.27073669433594,0.9708981513977051
9,8,right_elbow,72.59368896484375,77.85624504089355,0.9620237350463867
9,9,left_wrist,81.08935356140137,89.06524658203125,0.9550943970680237
9,10,right_wrist,77.45156764984131,89.22966957092285,0.9603614211082458
9,11,left_hip,79.37355995178223,82.23849296569824,0.9997610449790955
9,12,right_hip,70.87033748626709,82.21794128417969,0.9996767640113831
9,13,left_knee,84.58967208862305,101.12966537475586,0.989032506942749
9,14,right_knee,67.20556735992432,101.77125930786133,0.9937249422073364
9,15,left_ankle,87.22713470458984,120.27966499328613,0.988218367099762
9,16,right_ankle,63.412418365478516,120.49081802368164,0.993229866027832
10,0,nose,74.50102806091309,58.46518516540527,0.9999372363090515
10,1,left_eye,75.8551549911499,56.50651931762695,0.9998272657394409
10,2,right_eye,72.80993461608887,56.64008140563965,0.9998026490211487
10,3,left_ear,77.86340236663818,56.29836082458496,0.9995594024658203
10,4,right_ear,71.70800685882568,56.92045211791992,0.999504566192627
10,5,left_shoulder,84.30736541748047,63.04150104522705,0.9999628663063049
10,6,right_shoulder,68.38536262512207,64.46791648864746,0.9999441504478455
10,7,left_elbow,82.66311645507812,77.2676944732666,0.9713053703308105
10,8,right_elbow,72.5979232788086,77.86782741546631,0.9627763628959656
10,9,left_wrist,81.09170913696289,89.06049728393555,0.9553961753845215
10,10,right_wrist,77.43640899658203,89.23609733581543,0.9611808061599731
10,11,left_hip,79.35338020324707,82.28022575378418,0.9997686743736267
10,12,right_hip,70.86677551269531,82.24967002868652,0.9996869564056396
10,13,left_knee,84.62689399719238,101.20370864868164,0.9890257716178894
10,14,right_knee,67.20320701599121,101.79363250732422,0.9937547445297241
10,15,left_ankle,87.22699165344238,120.29401779174805,0.9881368279457092
10,16,right_ankle,63.41315746307373,120.54110527038574,0.9933049082756042
11,0,nose,74.50280666351318,58.40353965759277,0.9999391436576843
11,1,left_eye,75.8584213256836,56.389479637145996,0.9998325705528259
11,2,right_eye,72.82047271728516,56.579647064208984,0.9998080730438232
11,3,left_ear,77.86394596099854,56.262125968933105,0.9995746612548828
11,4,right_ear,71.71392917633057,56.902642250061035,0.9995214343070984
11,5,left_shoulder,84.2683219909668,63.04009437561035,0.9999635815620422
11,6,right_shoulder,68.38603019714355,64.47262763977051,0.9999443292617798
11,7,left_elbow,82.64791488647461,77.26670742034912,0.9707806706428528
11,8,right_elbow,72.57687568664551,77.87454128265381,0.9631629586219788
11,9,left_wrist,81.0930061340332,88.87566566467285,0.9545636773109436
11,10,right_wrist,77.41958618164062,89.26961898803711,0.9614742994308472
11,11,left_hip,79.35394287109375,82.37098693847656,0.9997727870941162
11,12,right_hip,70.85992336273193,82.30631828308105,0.9996928572654724
11,13,left_knee,84.71403121948242,101.51156425476074,0.9891518950462341
11,14,right_knee,67.20173835754395,101.6850471496582,0.9938066601753235
11,15,left_ankle,87.22739219665527,120.2973461151123,0.9881869554519653
11,16,right_ankle,63.414340019226074,120.46697616577148,0.9933730959892273
12,0,nose,74.48594570159912,58.39851379394531,0.9999409317970276
12,1,left_eye,75.85039615631104,56.315460205078125,0.9998372197151184
12,2,right_eye,72.81285285949707,56.499762535095215,0.9998137354850769
12,3,left_ear,77.8722095489502,56.25870704650879,0.9995889663696289
12,4,right_ear,71.70003414154053,56.865434646606445,0.9995365142822266
12,5,left_shoulder,84.26919937133789,63.04651737213135,0.9999641180038452
12,6,right_shoulder,68.30089569091797,64.59986686706543,0.9999442100524902
12,7,left_elbow,82.69679069519043,77.30636596679688,0.9706495404243469
12,8,right_elbow,72.56124019622803,78.05207252502441,0.9630019664764404
12,9,left_wrist,81.19390487670898,88.87019157409668,0.953944742679596
12,10,right_wrist,77.42102146148682,89.33305740356445,0.9612246155738831
12,11,left_hip,79.43158149719238,82.40104675292969,0.9997795820236206
12,12,right_hip,70.86333274841309,82.34988212585449,0.9997031092643738
12,13,left_knee,84.70727920532227,101.54858589172363,0.9893202781677246
12,14,right_knee,67.20541954040527,101.71140670776367,0.9938384294509888
12,15,left_ankle,87.22379684448242,120.30308723449707,0.9882081747055054
12,16,right_ankle,63.41493606567383,120.46613693237305,0.9934525489807129
13,0,nose,74.46961402893066,58.277626037597656,0.9999403357505798
13,1,left_eye,75.85211753845215,56.243600845336914,0.9998359680175781
13,2,right_eye,72.81186580657959,56.314430236816406,0.9998138546943665
13,3,left_ear,77.87281036376953,56.24640464782715,0.9995866417884827
13,4,right_ear,71.70414924621582,56.70217514038086,0.9995380640029907
13,5,left_shoulder,84.26801681518555,63.03080081939697,0.9999627470970154
13,6,right_shoulder,68.20758819580078,64.67127323150635,0.9999424815177917
13,7,left_elbow,82.7132797241211,77.20429420471191,0.9694105386734009
13,8,right_elbow,72.52821445465088,78.11287879943848,0.9620288610458374
13,9,left_wrist,81.23689651489258,88.31209182739258,0.9516149759292603
13,10,right_wrist,77.42118835449219,89.30543899536133,0.9597212672233582
13,11,left_hip,79.61100578308105,82.54115104675293,0.9997724890708923
13,12,right_hip,70.8682918548584,82.7232551574707,0.9996970891952515
13,13,left_knee,84.72001075744629,102.03309059143066,0.9895649552345276
13,14,right_knee,67.20864295959473,102.27865219116211,0.9939271807670593
13,15,left_ankle,87.24039077758789,120.30946731567383,0.9883063435554504
13,16,right_ankle,63.39202880859375,120.45802116394043,0.9935134053230286
14,0,nose,74.68985080718994,58.52067947387695,0.9999403357505798
14,1,left_eye,76.11132621765137,56.41913414001465,0.9998346567153931
14,2,right_eye,72.92064666748047,56.40259265899658,0.9998133182525635
14,3,left_ear,77.89223670959473,56.250314712524414,0.9995842576026917
14,4,right_ear,71.75106048583984,56.82436466217041,0.9995395541191101
14,5,left_shoulder,84.25365447998047,63.01152229309082,0.9999631643295288
14,6,right_shoulder,68.190598487854,64.70278263092041,0.9999434947967529
14,7,left_elbow,82.71971702575684,77.23935604095459,0.9692085981369019
14,8,right_elbow,72.51138210296631,78.3220911026001,0.9625840783119202
14,9,left_wrist,81.33456230163574,88.69678497314453,0.9515865445137024
14,10,right_wrist,77.48189449310303,89.32825088500977,0.9602965712547302
14,11,left_hip,79.68829154968262,82.60168075561523,0.9997722506523132
14,12,right_hip,70.90620994567871,82.81487464904785,0.999699056148529
14,13,left_knee,84.74438667297363,102.02820777893066,0.9895285964012146
14,14,right_knee,67.25908756256104,102.28354454040527,0.9939609169960022
14,15,left_ankle,87.30552673339844,120.34509658813477,0.9882351756095886
14,16,right_ankle,63.35655212402344,120.47872543334961,0.9935745596885681
15,0,nose,74.7146987915039,58.990349769592285,0.9999390840530396
15,1,left_eye,76.20912075042725,56.90627574920654,0.9998305439949036
15,2,right_eye,72.92856693267822,56.68528079986572,0.9998093247413635
15,3,left_ear,77.91107177734375,56.347923278808594,0.9995744228363037
15,4,right_ear,71.7511510848999,56.95073127746582,0.9995312094688416
15,5,left_shoulder,84.2538833618164,63.01867961883545,0.9999624490737915
15,6,right_shoulder,68.19092750549316,64.78219032287598,0.99994295835495
15,7,left_elbow,82.73777961730957,77.24886894226074,0.9685351848602295
15,8,right_elbow,72.52161502838135,78.39479923248291,0.9624773859977722
15,9,left_wrist,81.38967514038086,88.7678337097168,0.950919508934021
15,10,right_wrist,77.48642921447754,89.33417320251465,0.9601038098335266
15,11,left_hip,79.77554321289062,82.66565322875977,0.9997679591178894
15,12,right_hip,70.93090057373047,82.86557197570801,0.9996962547302246
15,13,left_knee,84.76508140563965,102.02375411987305,0.9894348382949829
15,14,right_knee,67.29166507720947,102.33076095581055,0.9939799904823303
15,15,left_ankle,87.38191604614258,120.35284996032715,0.9880910515785217
15,16,right_ankle,63.346519470214844,120.52847862243652,0.9936089515686035
16,0,nose,74.71901893615723,59.18038368225098,0.99993896484375
16,1,left_eye,76.27363681793213,57.08651542663574,0.9998297095298767
16,2,right_eye,72.93080806732178,56.78906440734863,0.999809205532074
16,3,left_ear,77.9382848739624,56.643781661987305,0.9995693564414978
16,4,right_ear,71.75707340240479,56.97601318359375,0.9995271563529968
16,5,left_shoulder,84.26458358764648,63.10157299041748,0.9999618530273438
16,6,right_shoulder,68.19139957427979,64.79554653167725,0.9999428987503052
16,7,left_elbow,82.76680946350098,77.28464603424072,0.9684401154518127
16,8,right_elbow,72.547287940979,78.46256256103516,0.9619742035865784
16,9,left_wrist,81.3921070098877,89.07466888427734,0.9506093859672546
16,10,right_wrist,77.52829074859619,89.37036514282227,0.9594396948814392
16,11,left_hip,79.85633850097656,82.75167465209961,0.9997625946998596
16,12,right_hip,70.96012115478516,82.93298721313477,0.9996923208236694
16,13,left_knee,84.79391098022461,102.10596084594727,0.9894471764564514
16,14,right_knee,67.29146480560303,102.38409042358398,0.9939978122711182
16,15,left_ankle,87.36892700195312,120.3951644897461,0.9880779981613159
16,16,right_ankle,63.33116054534912,120.63508987426758,0.9936349391937256
17,0,nose,74.84999179840088,60.055837631225586,0.9999343156814575
17,1,left_eye,76.446213722229,57.86673069000244,0.9998185634613037
17,2,right_eye,73.0019998550415,57.46177673339844,0.9997978210449219
17,3,left_ear,77.95395851135254,57.09321975708008,0.999538779258728
17,4,right_ear,71.80025577545166,57.27944374084473,0.9994968175888062
17,5,left_shoulder,84.31296348571777,63.25029373168945,0.9999595284461975
17,6,right_shoulder,68.19693088531494,64.83221530914307,0.9999403357505798
17,7,left_elbow,82.76933670043945,77.50165462493896,0.9672028422355652
17,8,right_elbow,72.58552551269531,78.49339962005615,0.9606544971466064
17,9,left_wrist,81.37855529785156,89.24623489379883,0.9487156867980957
17,10,right_wrist,77.59868621826172,89.54339981079102,0.9578132033348083
17,11,left_hip,79.95527744293213,82.76928901672363,0.9997546672821045
17,12,right_hip,71.01470947265625,82.96944618225098,0.9996854662895203
17,13,left_knee,84.79562759399414,102.20911979675293,0.9892044067382812
17,14,right_knee,67.2881031036377,102.5275707244873,0.9938752055168152
17,15,left_ankle,87.36964225769043,120.40117263793945,0.9877117276191711
17,16,right_ankle,63.32842826843262,120.74666976928711,0.9934672713279724
18,0,nose,74.81104850769043,59.9901008605957,0.999933123588562
18,1,left_eye,76.44015312194824,57.811903953552246,0.999814510345459
18,2,right_eye,72.97310829162598,57.45044231414795,0.9997943043708801
18,3,left_ear,77.94342041015625,57.06446647644043,0.9995276927947998
18,4,right_ear,71.77504539489746,57.27694511413574,0.999488115310669
18,5,left_shoulder,84.31357383728027,63.277082443237305,0.9999585747718811
18,6,right_shoulder,68.177809715271,64.85951900482178,0.9999397397041321
18,7,left_elbow,82.76876449584961,77.52135276794434,0.9668235182762146
18,8,right_elbow,72.59490013122559,78.57781410217285,0.9601873159408569
18,9,left_wrist,81.38100624084473,89.3464469909668,0.9482085108757019
18,10,right_wrist,77.62574195861816,89.55851554870605,0.9574004411697388
18,11,left_hip,79.9905014038086,82.76693344116211,0.999750554561615
18,12,right_hip,71.02917671203613,82.96428680419922,0.9996818900108337
18,13,left_knee,84.80573654174805,102.20620155334473,0.9890238046646118
18,14,right_knee,67.28819370269775,102.54562377929688,0.9937648773193359
18,15,left_ankle,87.35572814941406,120.40372848510742,0.9875448942184448
18,16,right_ankle,63.29727649688721,120.74579238891602,0.993351399898529
19,0,nose,74.7665786743164,59.9711275100708,0.9999338984489441
19,1,left_eye,76.37985229492188,57.745652198791504,0.9998166561126709
19,2,right_eye,72.94681549072266,57.36620903015137,0.999796986579895
19,3,left_ear,77.88092613220215,57.06003189086914,0.999531090259552
19,4,right_ear,71.75927639007568,57.244272232055664,0.9994917511940002
19,5,left_shoulder,84.30524826049805,63.29482078552246,0.999958336353302
19,6,right_shoulder,68.07303428649902,64.87039089202881,0.9999392628669739
19,7,left_elbow,82.76878356933594,77.56342887878418,0.9669692516326904
19,8,right_elbow,72.58747100830078,78.56496334075928,0.9600533246994019
19,9,left_wrist,81.48063659667969,89.34459686279297,0.9482671022415161
19,10,right_wrist,77.6569652557373,89.55549240112305,0.957221508026123
19,11,left_hip,79.99439239501953,82.76673316955566,0.9997514486312866
19,12,right_hip,71.03621482849121,82.95567512512207,0.9996837377548218
19,13,left_knee,84.80154037475586,102.20126152038574,0.9888119697570801
19,14,right_knee,67.29089260101318,102.53759384155273,0.9936152100563049
19,15,left_ankle,87.34911918640137,120.48548698425293,0.9872785210609436
19,16,right_ankle,63.29339027404785,120.9017276763916,0.9931713342666626
20,0,nose,74.73283290863037,59.52774524688721,0.9999343156814575
20,1,left_eye,76.37540340423584,57.446393966674805,0.999817430973053
20,2,right_eye,72.91805267333984,57.09460735321045,0.9997990131378174
20,3,left_ear,77.88154602050781,57.02437400817871,0.9995307922363281
20,4,right_ear,71.73375606536865,57.0280647277832,0.999491810798645
20,5,left_shoulder,84.32745933532715,63.300886154174805,0.9999577403068542
20,6,right_shoulder,68.00566673278809,64.86899375915527,0.9999387860298157
20,7,left_elbow,82.76890754699707,77.6077127456665,0.9669849872589111
20,8,right_elbow,72.56888389587402,78.52262020111084,0.9592139720916748
20,9,left_wrist,81.48001670837402,89.7841739654541,0.9480195641517639
20,10,right_wrist,77.68297672271729,89.56839561462402,0.9562821388244629
20,11,left_hip,80.05377769470215,82.79789924621582,0.9997519254684448
20,12,right_hip,71.03671073913574,82.97685623168945,0.9996842741966248
20,13,left_knee,84.83504295349121,102.4772834777832,0.988753616809845
20,14,right_knee,67.28701114654541,102.60817527770996,0.9934773445129395
20,15,left_ankle,87.37650871276855,120.8348274230957,0.9871252179145813
20,16,right_ankle,63.29110622406006,120.97743034362793,0.9929980635643005
21,0,nose,74.71219062805176,59.06426429748535,0.9999339580535889
21,1,left_eye,76.35377407073975,57.07636833190918,0.9998161196708679
21,2,right_eye,72.88996696472168,56.81591987609863,0.999799907207489
21,3,left_ear,77.8747034072876,56.93556785583496,0.9995220303535461
21,4,right_ear,71.71446323394775,56.86640739440918,0.9994869828224182
21,5,left_shoulder,84.34155464172363,63.30047130584717,0.999955952167511
21,6,right_shoulder,67.99447059631348,64.86776828765869,0.9999373555183411
21,7,left_elbow,82.82675743103027,77.62320518493652,0.9669003486633301
21,8,right_elbow,72.544846534729,78.52090358734131,0.9588717222213745
21,9,left_wrist,81.50204658508301,89.61843490600586,0.9479953050613403
21,10,right_wrist,77.68968105316162,89.57106590270996,0.9559121131896973
21,11,left_hip,80.19473075866699,82.75291442871094,0.9997541308403015
21,12,right_hip,71.06572151184082,82.97466278076172,0.9996877908706665
21,13,left_knee,84.83400344848633,102.46853828430176,0.988690197467804
21,14,right_knee,67.2848653793335,102.62334823608398,0.9933609962463379
21,15,left_ankle,87.42267608642578,120.82394599914551,0.9870066046714783
21,16,right_ankle,63.290791511535645,121.0041618347168,0.9928444027900696
22,0,nose,74.48062896728516,58.71232509613037,0.9999337196350098
22,1,left_eye,75.99067687988281,56.62497043609619,0.9998158812522888
22,2,right_eye,72.68395900726318,56.612043380737305,0.9998018145561218
22,3,left_ear,77.71608829498291,56.64125442504883,0.9995189905166626
22,4,right_ear,71.56144618988037,56.75006866455078,0.9994898438453674
22,5,left_shoulder,84.32901382446289,63.27653884887695,0.9999539852142334
22,6,right_shoulder,67.95414924621582,64.86737251281738,0.9999350905418396
22,7,left_elbow,82.85942077636719,77.12244510650635,0.9662766456604004
22,8,right_elbow,72.36068725585938,78.44642639160156,0.958301842212677
22,9,left_wrist,81.51372909545898,88.20541381835938,0.9465252161026001
22,10,right_wrist,77.68534183502197,89.57112312316895,0.9548672437667847
22,11,left_hip,80.21404266357422,82.73656845092773,0.9997535943984985
22,12,right_hip,71.08208656311035,82.95458793640137,0.999687910079956
22,13,left_knee,84.81837272644043,102.57561683654785,0.9885891675949097
22,14,right_knee,67.37879276275635,102.62351036071777,0.9932276010513306
22,15,left_ankle,87.49109268188477,120.9196662902832,0.9867905378341675
22,16,right_ankle,63.32420825958252,121.08377456665039,0.9926086664199829
23,0,nose,74.28303718566895,58.320255279541016,0.9999345541000366
23,1,left_eye,75.81377983093262,56.320204734802246,0.9998183250427246
23,2,right_eye,72.57347106933594,56.3428258895874,0.9998059272766113
23,3,left_ear,77.65257358551025,56.46533966064453,0.999523937702179
23,4,right_ear,71.50824069976807,56.549320220947266,0.9994984865188599
23,5,left_shoulder,84.32777404785156,63.264455795288086,0.9999535083770752
23,6,right_shoulder,67.88656711578369,64.8560619354248,0.9999347925186157
23,7,left_elbow,82.88871765136719,77.01481819152832,0.9663334488868713
23,8,right_elbow,72.22187042236328,78.32231998443604,0.9574897289276123
23,9,left_wrist,81.50732040405273,88.31111907958984,0.9459915161132812
23,10,right_wrist,77.64894962310791,89.52781677246094,0.9536292552947998
23,11,left_hip,80.22995948791504,82.7527904510498,0.9997571110725403
23,12,right_hip,71.09044075012207,82.95329093933105,0.9996917843818665
23,13,left_knee,84.81294631958008,102.93411254882812,0.9885715246200562
23,14,right_knee,67.5222396850586,102.62249946594238,0.9930712580680847
